,Unnamed: 0,name,details,ingredients,price,best-seller,Step
85,93,CAOLION - Magic Black Powder Massage Peeling Gel - 100ml,"Cruelty Free: Yes


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration","Water, Dipropylene Glycol, Propylene Glycol, Alcohol Denat, Centella Asiatica Extract, Scutellaria Baicalensis Root Extract, Anthemis Nobilis Flower Extract, Camellia Sinensis Leaf Extract, Ilex Paraguariensis Leaf Extract, Lavandula Angustifolia(Lavander) Flower Extract, Hamamelis Virginiana(Witch Hazel) Leaf Extract, Citrus Aurantium Dulcis(Orange) Fruit Extract, Citrus Limon(Lemon) Fruit Extract, Citrus Junos Fruit Extract, Actinidia Chinensis(Kiwi) Fruit Extract, Trehalose, Allantoin, 1,2-Hexanediol, Butylene Glycol, Glyceryl Caprylate, Ethylhexlyglycerin, Tromethamine, Carbomer, Disodium EDTA, PEG-40 Hydrogenated Castor Oil, Trideceth-9, Styrene/Acrylates Copolymer, Carbon, Gluconolactone, Fragrance",28.69€,Cruelty Free,scrub
86,94,Dr. Oracle - 21;STAY A-Thera Peeling Stick - 10pcs,"Cruelty Free: Yes


Exfoliator Type: Chemical


Skin Type: Combination, Dry, Normal, Oily, Sensitive","Bambusa vulgaris water, water, propanediol, lactic acid, alcohol, glycolic acid, glycerin, arginine, butylene glycol, sodium citrate, erythritol, tremella fuciformis extract, melaleuca alternifolia (tea tree) leaf extract, citrus limon (lemon) fruit extract, pyrus malus (apple) fruit extract, psidium guajava fruit extract, gaultheria procumbens (wintergreen) leaf extract, disodium edta, peg-75, xanthan gum, peg-60 hydrogenated castor oil, 1,2-hexanediol, chlorphenesin, mentha piperita (peppermint) oil.",12.19€,Cruelty Free,scrub
87,95,Wish Formula - C450 Bubble Peeling Pad - 1pack (4pcs),"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Blackheads, Dullness / Radiance, Oil Control/ Pores",,,no,scrub
88,96,ISOI - Bulgarian Rose Intensive Sugar Scrub Lip And Face - 60g,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Dullness / Radiance","Glycerin, Sucrose, Water, Macadamia Ternifolia Seed Oil, Olea Europaea (Olive) Fruit Oil, Rosa Damascena Flower Water, Theobroma Cacao (Cocoa) Seed Butter, Simmondsia Chinensis (Jojoba) Seed Oil, Arachidyl Alcohol, Rhus Semialata Gall Extract, Behenyl Alcohol, Olea Europaea (Olive) Leaf Extract, Chrysanthemum Indicum Flower Extract, Sophora Japonica Bud Extract, Prunella Vulgaris Leaf Extract, Arachidyl Glucoside, Castanea Crenata (Chestnut) Shell Extract, Salix Alba (Willow) Bark Extract, Centella Asiatica Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Theobroma Cacao (Cocoa) Seed Extract, Rosa Damascena Flower Oil, Scutellaria Baicalensis Root Extract, Paeonia Suffruticosa Root Extract",,no,scrub
89,97,3W Clinic - Snail Mucus Peeling Gel -180ml,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Irritation/ Calming",,,no,scrub
90,99,JUSO - Nakunare Juso Kuro Pack Black Baking Soda - 50g,"Product Unit: 50g


Skin Type: Combination, Dry, Normal, Oily, Sensitive


Skin Concern: Uneven Skin Tone, Whitening",,,no,scrub
91,100,Sur.Medic - Deep Clear Bright Calming Peeling Gel - 120ml,"Skin Type: Combination, Dry, Normal, Oily, Sensitive


Skin Concern: Dullness / Radiance",,,no,scrub
92,101,Rosette - Gommage Peeling Gel,"Exfoliator Type: Chemical


Product Unit: 120g


Skin Concern: Blackheads, Dryness/ Hydration",,,no,scrub
93,102,BIO-ESSENCE - Bio-Renew Exfoliating Gel (Oil Control) - 60g,"Exfoliator Type: Physical


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Oil Control/ Pores",,,no,scrub
94,103,double dare - OMG! Pulling Gel - 30g,"Exfoliator Type: Chemical


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dullness / Radiance, Oil Control/ Pores","Glycerin, Polyglyceryl-10 Laurate, Zeolite, Fragaria Vesca (Strawberry) Seed, 1,2-Hexanediol, Carica Papaya (Papaya) Fruit Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Sodium Hyaluronate, Ascorbic Acid, Charcoal Powder, Glycolic Acid, Polyacrylamide, C13-14 Isoparaffin, Vanillyl Butyl Ether, Laureth-7, Fragrance, Butylene Glycol, Alcohol, Phenoxyethanol, Ethylhexylglycerin, Disodium Edta, Water",,no,scrub
95,104,Liberta - Tsubuporon Night Patch - 20g,"Product Unit: 20g


Skin Type: Combination, Dry, Normal, Oily",,,no,scrub
96,105,Dr.Morita - Pearl Facial Scrub - 130ml,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Oil Control/ Pores, Uneven Skin Tone",,,no,scrub
97,106,Rohto Mentholatum - OC Triple-Action Scrub Wash - 100g,"Product Unit: 100g


Skin Type: Combination, Dry, Normal, Oily, Sensitive


Skin Concern: Dryness/ Hydration, Oil Control/ Pores",,,no,scrub
98,107,Dr.Ceuracle - Medicare Soap - 110g,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming",,,no,scrub
99,108,Liberta - Slinky Touch Self Spa Face Peel Off Pack - 60g,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dullness / Radiance, Oil Control/ Pores",,,no,scrub
100,109,3W Clinic - Collagen White Peeling Gel,Skin Concern: Blackheads,"hydrolyzed collagen, aloe extract and papaya extract",,no,scrub
101,110,HolikaHolika - Pig-nose Clear Black Head Cleansing Sugar Scrub,"Exfoliator Type: Physical


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Blackheads, Irritation/ Calming, Sun Damage","Sucrose, Petrolatum, PEG-7 Glyceryl Cocoate, Glycerin, Microcrystalline Wax, Isododecane, Mineral Oil, Sorbitol, Sorbitan Sesquioleate, Polyethylene, Cetyl Alcohol, Trihydroxystearin, PEG-23 Stearate, Ceteareth-20, Oleth-5, Disteardimonium Hectorite, Polysorbate 20, Phenoxyethanol, Methylparaben, Fragrance(Parfum), Propylene Carbonate, Moroccan Lava Clay, Kaolin,Aloe Barbadensis Leaf Juice, Water, Citrus Medica Limonum (Lemon) Fruit Extract, Potassium Sorbate, Sodium Benzoate, Butylparaben, Ethylparaben, Isobutylparaben, Propylparaben",,no,scrub
102,111,ENPRANI - Dust Shield Moist Peeling Gel - 200ml,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Oil Control/ Pores",,,no,scrub
103,112,ISA KNOX - Turn Over 28 Advanced Hydro Peeling Gel -120ml,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Acne, Irritation/ Calming",,,no,scrub
104,113,Lirikos - Facial Eraser Mild Peeling Gel - 150ml,"Skin Type: Combination, Dry, Normal, Oily",,,no,scrub
105,114,Elizavecca - Hell Pore Vitamin Peeling Gel,"Cruelty Free: Yes


Exfoliator Type: Chemical


Product Unit: 150ml


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Irritation/ Calming, Sun Damage",,10.89€,Cruelty Free,scrub
106,115,Mamonde - Aqua Peel Peeling Gel - 100ml,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Irritation/ Calming",,,no,scrub
107,116,IASO - Triple Action White Peeling Gel - 150g,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Oil Control/ Pores",,,no,scrub
108,117,DEOPROCE - Cleanbello Collagen Essential Clean & Deep Peeling Vegetal - 170g,"Exfoliator Type: Physical


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Oil Control/ Pores",,,no,scrub
109,118,Atomy - Peeling Gel - 120ml,"Skin Type: Combination, Dry, Normal, Oily, Sensitive


Skin Concern: Dryness/ Hydration, Dullness / Radiance",,,no,scrub
110,119,Aestura - AtoBarrier 365 Peeling Gel - 150ml,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Oil Control/ Pores",,,no,scrub
111,120,Elizavecca - Milky Piggy Hell-Pore Perfect Wine Sparkling Peeling Pad,"Cruelty Free: Yes


Exfoliator Type: Chemical


Product Unit: 30pc


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Irritation/ Calming",,17.79€,Cruelty Free,scrub
112,121,ENPRANI - Natuer Be - Be the Natural Green Gram Soft Peeling Gel - 120ml,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Dullness / Radiance",,,no,scrub
113,122,SKIN79 - Jeju Aloe Aqua Peeling Gel - 100ml,"Product Unit: 100ml


Skin Type: Combination, Dry, Normal, Oily, Sensitive


Skin Concern: Uneven Skin Tone",,,no,scrub
114,123,Belif - Stress Shooter - Cica Lip Sugar Scrub - 10g,"Skin Type: Combination, Dry, Normal, Oily",,,no,scrub
115,124,The Saem - Cell Renew BIO Micro Peel Soft Gel,"Product Unit: 160ml


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Anti-aging/ Wrinkles, Dryness/ Hydration, Uneven Skin Tone","Water, Cellulose, SD Alcohol 40-B, Ceteareth-12, Butylene Glycol, Hibiscus Sabdariffa Flower Extract, Salix Alba (Willow) Bark Extract, Eryngium Maritimum Callus Culture Filtrate, Carbomer, Protease, 1,2 Hexanediol, Caprylyl Glycol, Tropolone, Nicotinoyl Dipeptide-23, Arginine, Saccharomyces, ydroxyethylcelluose, Glycerin, Potassium Sorbate, Disodium EDTA, Chlorphenesin, Phenoxyethanol, Fragrance",,no,scrub
116,125,Etude House - All Caring Eraser Pad,"Skin Type: Combination, Dry, Normal, Oily, Sensitive


Skin Concern: Blackheads, Dark Circles, Dryness/ Hydration","Water, Dipropylene Glycol, 1,2-Hexanediol, Butylene Glycol, Polyglyceryl-10 Laurate, Panthenol, Betaine Salicylate, Glyceryl Caprylate, Glycerin, Arginine, Centella Asiatica Extract, Allantoin, Ethylhexylglycerin, Disodium EDTA, Paeonia Suffruticosa Root Extract, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Salix Alba (Willow) Bark Extract, Chamomilla Recutita (Matricaria) Flower Extract, Menthyl Lactate, Aloe Barbadensis Leaf Extract, Pantolactone, Hamamelis Virginiana (Witch Hazel) Leaf Extract, Madecassoside, Citrus Aurantifolia (Lime) Fruit Extract, Citrus Limon (Lemon) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Citrus Aurantium Dulcis (Orange) Fruit Extract, Vitis Vinifera (Grape) Fruit Extract, Melaleuca Alternifolia (Tea Tree) Leaf Extract",,no,scrub
117,126,Jigott - Premium Facial Peeling Gel No.Charcoal- 180ml,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Irritation/ Calming",,,no,scrub
118,127,Koelcia - Lime Coke Peeling Gel - 120ml,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Oil Control/ Pores",,,no,scrub
119,128,NATURE REPUBLIC - Green Derma Mild Peeling Gel - 150ml,"Product Unit: 150ml


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Oil Control/ Pores, Uneven Skin Tone",,8.49€,Clearance,scrub
120,129,RA&GOWOORI - Real Kill 9.9 Honeylemon Gel Peeling - 160ml,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Oil Control/ Pores",,,no,scrub
121,130,reduire - Refreshing Time Peeling Gel - 120ml,"Skin Type: Combination, Dry, Normal, Oily",,,no,scrub
122,131,3W Clinic - Collagen Luxury Gold Peel Off Pack - 100g,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Irritation/ Calming, Uneven Skin Tone",,,no,scrub
123,132,NoTS - 28 Remedy Aqua Brightening Peeling Gel - 100ml,"Product Unit: 100ml


Skin Type: Combination, Dry, Normal


Skin Concern: Dryness/ Hydration, Irritation/ Calming",,,no,scrub
124,133,3W Clinic - Seo Dam Han Panax Ginseng Vitalizing Peeling Gel -180ml,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Acne, Dryness/ Hydration",,,no,scrub
125,135,Kao - Men's Biore Facial Wash Double Scrub - 100g,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Irritation/ Calming",,,no,scrub
126,137,Etude House - Vita C Talk Mild Peeling Gel - 100ml,"Product Unit: 100ml


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Acne, Blackheads, Uneven Skin Tone",,,no,scrub
127,138,Atomy - Evening Care Peel Gel - 120ml,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Oil Control/ Pores",,,no,scrub
128,139,Rokkiss - Tea Tree Peeling Gel - 120ml,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Oil Control/ Pores",,,no,scrub
129,140,DHC - DHC For Men Scrub Face Wash - 140g,"Cruelty Free: Yes


Exfoliator Type: Physical


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Acne",,14.79€,Clearance,scrub
130,142,Liberta - Tsubuporon Peeling Gel EX - 8g,"Product Unit: 8g


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Blackheads",,,no,scrub
131,143,brilliant colors - MEISHOKU - DETCLEAR Bright & Peel Hot Peeling Jelly - 180g,"Product Unit: 180ml


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Oil Control/ Pores",,,no,scrub
132,144,Ishizawa-Lab - Keana - Baking Soda Moist Peeling - 200ml,"Product Unit: 200ml


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Dullness / Radiance, Uneven Skin Tone",,,no,scrub
133,146,Liberta - Onwakan Hot Blackhead Gel - 30g,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Blackheads, Dryness/ Hydration","Glycerin, water, glyceres-26, (Acrylate / steares itaconate-20) copolymer, coconut oil fatty acid PEG-7 glyceryl, triisostearate PEG-20 glyceryl, karatouki root extract, BG, glycylglycine, citrus root extract, waste Root extract, Yomogi leaf extract, Hatomugi seed extract, Methyl hesperidin, Na chondroitin sulfate, Acetylglucosamine, papaine, Lepagermanium, Hiramame seed extract, Enantia chloranta bark extract, Soy isoflavone, Neubara fruit extract, Itadori root extract, Pueraria Mirifica root extract, Senkyu root stem extract, Otaneninjin root extract, American ginger root extract, Pomegranate extract, Ethylhexyl glycerin, Arch choke leaf extract, Oleanolic acid, Akatsumexa flower extract, PEG-20 glyceryl isostearate, TEA, Dextrin, Phenoxyethanol, Charcoal, Fragrance",,no,scrub
134,147,Shiseido - Uno - Whip Wash Scrub,"Exfoliator Type: Physical


Product Unit: 130g


Skin Type: Combination, Dry, Normal, Oily, Sensitive",,,no,scrub
135,148,Dr.G - Crystal Deep Peeling - 120g,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dullness / Radiance, Uneven Skin Tone",,,no,scrub
136,149,BEYOND - E.Z. Peeling Facial Scrub - 100ml,"Cruelty Free: Yes


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Acne, Dryness/ Hydration",,30.59€,Cruelty Free,scrub
137,150,MEFACTORY - Super Brightening Peeling Gel - 105ml,"Product Unit: 105ml


Skin Type: Combination, Dry, Normal, Oily, Sensitive


Skin Concern: Oil Control/ Pores, Whitening",,,no,scrub
138,151,Hatherine - Deep Clean Peel Off Pack - 170g,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Oil Control/ Pores",,,no,scrub
139,152,Dr. Oracle - 21;STAY A-Thera Peeling Stick - 1pc,"Cruelty Free: Yes


Skin Type: Combination, Dry, Normal, Oily, Sensitive


Skin Concern: Blackheads",,2.49€,Cruelty Free,scrub
140,153,MISSHA - Skin Peeling Pad,"Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Sun Damage, Uneven Skin Tone","Water, Dipropylene Glycol, Cellulose, Alcohol , Propylene Glycol, Quaternium-60, Carbomer, Glycerin , Butylene Glycol, Lactic Acid, Glycolic Acid, PEG-7 Glyceryl Cocoate, PEG-20 Glyceryl Triisostearate, PEG-60 Hydrogenated Castor Oil, Phenoxyethanol, Ethyl Hexanediol, Pyrus Malus (Apple) Fruit Extract, Salix Alba (Willow) Bark ExtractÂ , Ananas Sativus (Pineapple) Fruit Extract, Citrus Paradisi (Grapefruit) Fruit Extract , Citrus Limon (Lemon) Fruit Extract , Milk Extract, Ethylhexylglycerin, 1,2-Hexanediol, Disodium EDTA , Citrus Aurantifolia (Lime) Oil , Citrus Grandis (Grapefruit) Peel Oil, Citrus Limon (Lemon) Peel Oil",,no,scrub
141,154,NATURE REPUBLIC - Super Aqua Max Soft Peeling Gel - 155ml,"Exfoliator Type: Chemical


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Sun Damage",,,no,scrub
142,156,NEOGEN Dermalogy - Real Polish Honey & Sugar - 100g,"Cruelty Free: Yes


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Dryness/ Hydration, Irritation/ Calming","Sucrose (27%), Glycerin, Caprylic/Capric Triglyceride, Dicaprylyl Carbonate, PEG-7 Glyceryl Cocoate, Disteardimonium Hectorite, Euphorbia Cerifera (Candelilla) Wax, Xylose, 1,2-Hexanediol, Water, Propolis Extract, Honey Extract (0.01ppm), Polyacrylamide, Dextrin, C13-14 Isoparaffin, Citrus Aurantium Dulcis (Orange) Peel Oil, Theobroma Cacao (Cocoa) Extract, Litsea Cubeba (May Chang) Oil, Maltodextrin, Ethylhexylglycerin, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Pelargonium Graveolens (Geranium) Flower Oil, Laureth-7, Lavandula Angustifolia (Lavender) Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Camellia Japonica Seed Oil, Mangifera Indica (Mango) Seed Oil, Limnanthes Alba (Meadowfoam) Seed Oil, Olea Europaea (Olive) Fruit Oil, Tocopheryl Acetate, Vitis Vinifera (Grape) Seed Oil, Citrus Aurantifolia (Lime) Oil, Eugenia Caryophyllus (Clove) Leaf Oil, Cinnamomum Camphora (Camphor) Bark Oil, Butylene Glycol, Pearl Extract",11.99€,Cruelty Free,scrub
143,157,DeARANCHY - Purifying Black Sugar Spa Peel - 100ml,"Exfoliator Type: Physical


Skin Type: Combination, Dry, Normal, Oily


Skin Concern: Oil Control/ Pores",,,no,scrub
